date,page,query,clicks,impressions,ctr,position
5/31/25,/blog/mobile-accessories-trends,audio equipment,83,1320,0.0629,11.9
7/12/25,/blog/mobile-accessories-trends,gaming setup,98,1816,0.054,38.5
5/5/25,/product/external-battery,bluetooth speaker,15,639,0.0235,10.6
6/12/25,/about-us,phone holder,16,1081,0.0148,18.1
6/24/25,/product/phone-holder,gaming mouse review,74,1475,0.0502,6
7/4/25,/support/warranty-info,usb cable,6,596,0.0101,36.8
6/23/25,/product/usb-cable,wireless charging pad,11,526,0.0209,5.2
5/29/25,/,buy headphones,7,305,0.023,10.2
6/26/25,/product/tablet-stand,mobile accessories,126,1387,0.0908,13.5
5/12/25,/product/external-battery,best headphones 2024,87,634,0.1372,4.3
4/28/25,/about-us,laptop accessories,5,575,0.0087,46.5
5/9/25,/category/computing,tablet stand,45,797,0.0565,28.6
5/10/25,/product/external-battery,bluetooth speaker,7,68,0.1029,15.5
4/30/25,/category/electronics,external battery,298,4222,0.0706,20.7
5/4/25,/blog/gaming-setup-guide,electronics online,59,1317,0.0448,33.9
5/29/25,/product/tablet-stand,audio equipment,70,989,0.0708,18.8
4/18/25,/category/electronics,external battery,64,2082,0.0307,23.3
7/7/25,/category/audio,mobile accessories,187,4721,0.0396,7.6
7/11/25,/product/laptop-charger,tablet stand,35,337,0.1039,10.1
5/18/25,/product/wireless-headphones,phone holder,35,835,0.0419,12.8
5/21/25,/category/electronics,external battery,28,593,0.0472,24.6
7/14/25,/product/usb-cable,bluetooth speaker,35,1417,0.0247,13.2
5/7/25,/category/audio,usb c cable,179,4616,0.0388,25.7
7/7/25,/product/external-battery,wireless vs wired headphones,61,1308,0.0466,7.8
5/4/25,/blog/wireless-vs-wired,gaming mouse,201,2063,0.0974,39.6
6/3/25,/category/computing,computer accessories,261,4999,0.0522,27.7
7/11/25,/product/wireless-keyboard,tech gadgets,81,556,0.1457,22.2
4/27/25,/blog/gaming-setup-guide,electronics online,195,2363,0.0825,10.5
6/28/25,/product/laptop-charger,bluetooth speaker,108,1747,0.0618,15.6
5/6/25,/product/tablet-stand,best headphones 2024,231,1799,0.1284,5.6
5/13/25,/,laptop accessories,14,1101,0.0127,46
6/13/25,/product/bluetooth-speaker,electronics online,37,320,0.1156,12.1
6/28/25,/product/bluetooth-speaker,gaming mouse review,83,996,0.0833,18.9
6/6/25,/product/phone-holder,wireless headphones,60,1577,0.038,15.7
4/22/25,/category/computing,wireless vs wired headphones,54,1022,0.0528,34.8
4/25/25,/blog/wireless-vs-wired,bluetooth speaker,114,1375,0.0829,13.8
5/4/25,/about-us,audio equipment,56,1422,0.0394,25
6/4/25,/blog/best-headphones-2024,gaming setup,30,1738,0.0173,29.8
7/10/25,/blog/mobile-accessories-trends,gaming mouse,188,2876,0.0654,11.8
6/24/25,/category/audio,cheap bluetooth speaker,113,1543,0.0732,34.4
4/17/25,/product/wireless-headphones,external battery,144,998,0.1443,12.3
6/4/25,/product/usb-cable,usb cable,93,993,0.0937,6.4
5/11/25,/product/laptop-charger,bluetooth speaker,174,1707,0.1019,12.2
4/19/25,/product/usb-cable,wireless keyboard,8,187,0.0428,16.1
6/13/25,/support/shipping-policy,usb c cable,6,199,0.0302,39.6
6/7/25,/blog/best-headphones-2024,usb cable,121,2410,0.0502,32.1
4/24/25,/product/gaming-mouse,cheap bluetooth speaker,34,642,0.053,20.9
6/29/25,/category/electronics,laptop accessories,80,3126,0.0256,14.1
5/5/25,/contact,cheap bluetooth speaker,16,552,0.029,22
4/24/25,/blog/mobile-accessories-trends,laptop accessories,90,917,0.0981,29.7
6/27/25,/blog/wireless-vs-wired,bluetooth speaker,174,1610,0.1081,29.5
6/23/25,/category/electronics,computer accessories,229,3910,0.0586,9.5
6/4/25,/product/tablet-stand,tech gadgets,126,1151,0.1095,8.3
5/15/25,/product/external-battery,computer accessories,34,345,0.0986,23.1
6/27/25,/category/computing,mobile accessories,88,4841,0.0182,16.7
5/19/25,/product/wireless-keyboard,best headphones 2024,25,1374,0.0182,23.3
6/3/25,/product/smartphone-case,gaming mouse review,217,1533,0.1416,7.2
5/21/25,/category/audio,usb c cable,24,823,0.0292,10.6
7/1/25,/contact,gaming mouse review,18,544,0.0331,18.4
5/29/25,/product/external-battery,wireless headphones,29,483,0.06,24.2
5/2/25,/blog/wireless-vs-wired,usb cable,114,2675,0.0426,20.7
5/17/25,/blog/mobile-accessories-trends,best headphones 2024,107,1359,0.0787,22.9
7/9/25,/category/accessories,external battery,112,2642,0.0424,20.4
6/19/25,/blog/best-headphones-2024,laptop charger,204,2123,0.0961,34.9
5/13/25,/category/accessories,best headphones 2024,43,3890,0.0111,21.9
5/15/25,/product/gaming-mouse,wireless headphones,75,584,0.1284,23.6
6/30/25,/category/computing,external battery,45,1748,0.0257,14.9
6/4/25,/support/warranty-info,usb cable,46,1122,0.041,20.3
6/18/25,/about-us,audio equipment,61,1104,0.0553,16.7
6/1/25,/product/tablet-stand,gaming mouse,144,1525,0.0944,13.7
6/25/25,/about-us,bluetooth speaker,7,1173,0.006,43.6
4/26/25,/contact,bluetooth speaker,6,113,0.0531,15.5
7/6/25,/product/usb-cable,smartphone case,43,1498,0.0287,3.2
6/20/25,/blog/best-headphones-2024,wireless vs wired headphones,49,447,0.1096,28.4
7/4/25,/blog/wireless-vs-wired,usb c cable,14,2198,0.0064,8.2
6/26/25,/category/computing,wireless headphones,36,637,0.0565,26.7
6/24/25,/product/external-battery,wireless headphones,115,1078,0.1067,20.7
5/9/25,/product/laptop-charger,laptop charger,43,1123,0.0383,8.3
7/5/25,/blog/gaming-setup-guide,phone holder,78,1651,0.0472,33.4
4/27/25,/category/accessories,gaming setup,309,4260,0.0725,12.3
7/15/25,/product/usb-cable,external battery,216,1450,0.149,21.7
7/9/25,/about-us,tech gadgets,3,164,0.0183,26.2
6/4/25,/blog/mobile-accessories-trends,buy headphones,50,429,0.1166,8.3
5/8/25,/product/smartphone-case,buy headphones,227,1781,0.1275,17.2
5/29/25,/support/warranty-info,laptop charger,8,1181,0.0068,19.2
7/14/25,/support/warranty-info,buy headphones,5,655,0.0076,47
7/13/25,/product/phone-holder,gaming mouse review,173,1204,0.1437,3.7
5/27/25,/product/wireless-headphones,wireless keyboard,41,1252,0.0327,19.5
6/6/25,/product/smartphone-case,external battery,41,382,0.1073,8.3
6/5/25,/contact,gaming mouse review,27,779,0.0347,40.2
5/4/25,/,audio equipment,11,260,0.0423,39.8
5/31/25,/product/bluetooth-speaker,laptop charger,64,945,0.0677,21.5
5/30/25,/support/shipping-policy,tech gadgets,79,1357,0.0582,25.9
5/28/25,/product/wireless-headphones,wireless charging pad,62,609,0.1018,13.8
6/1/25,/blog/mobile-accessories-trends,gaming setup,57,1968,0.029,29.8
7/10/25,/category/audio,smartphone case,224,2919,0.0767,12.4
4/26/25,/product/smartphone-case,phone holder,29,365,0.0795,18.7
7/7/25,/product/gaming-mouse,audio equipment,45,847,0.0531,10.9
4/28/25,/product/wireless-headphones,external battery,97,960,0.101,19.7
4/30/25,/product/gaming-mouse,smartphone case,32,433,0.0739,12.9
6/27/25,/blog/gaming-setup-guide,mobile accessories,13,623,0.0209,10.9
6/26/25,/product/smartphone-case,phone case protection,88,1274,0.0691,22
4/18/25,/product/external-battery,mobile accessories,104,844,0.1232,4.9
6/27/25,/product/usb-cable,laptop accessories,48,1117,0.043,18.1
5/8/25,/product/gaming-mouse,phone holder,39,666,0.0586,13.8
4/25/25,/product/tablet-stand,mobile accessories,58,615,0.0943,9.6
4/26/25,/category/accessories,phone holder,180,2520,0.0714,19.9
7/4/25,/product/wireless-keyboard,electronics online,13,269,0.0483,9.7
6/6/25,/category/electronics,phone case protection,188,3612,0.052,18.2
6/11/25,/about-us,phone case protection,12,378,0.0317,22.8
7/14/25,/product/wireless-keyboard,buy headphones,27,693,0.039,24.2
5/27/25,/product/external-battery,audio equipment,167,1473,0.1134,13.8
6/29/25,/product/usb-cable,best headphones 2024,40,820,0.0488,21
6/6/25,/category/accessories,laptop charger,159,2136,0.0744,10.4
6/26/25,/product/wireless-headphones,audio equipment,58,995,0.0583,12.6
5/24/25,/,smartphone case,46,937,0.0491,30
7/7/25,/product/external-battery,usb cable,24,567,0.0423,18.7
6/4/25,/product/smartphone-case,electronics online,127,1274,0.0997,15.8
6/24/25,/blog/gaming-setup-guide,computer accessories,149,1913,0.0779,9.2
6/2/25,/,gaming mouse review,13,1316,0.0099,14.4
5/18/25,/contact,usb c cable,13,827,0.0157,35.9
4/22/25,/support/warranty-info,wireless charging pad,85,1487,0.0572,26
5/29/25,/category/computing,laptop charger,23,586,0.0392,12.8
6/21/25,/blog/gaming-setup-guide,gaming mouse review,304,2577,0.118,15.1
6/3/25,/category/audio,electronics online,97,4599,0.0211,15.3
4/20/25,/blog/wireless-vs-wired,laptop charger,116,1410,0.0823,37.5
4/27/25,/product/laptop-charger,audio equipment,27,340,0.0794,9.9
6/14/25,/product/wireless-keyboard,cheap bluetooth speaker,94,1039,0.0905,13.5
6/12/25,/,electronics online,7,753,0.0093,22
7/16/25,/product/laptop-charger,wireless headphones,180,1789,0.1006,17.3
7/12/25,/product/tablet-stand,audio equipment,71,549,0.1293,6.8
5/7/25,/category/electronics,gaming mouse review,256,3992,0.0641,12
6/7/25,/about-us,tablet stand,23,481,0.0478,36.3
6/6/25,/product/wireless-headphones,audio equipment,55,1307,0.0421,12.9
6/10/25,/category/audio,wireless headphones,72,2259,0.0319,13.4
7/16/25,/product/smartphone-case,laptop accessories,16,258,0.062,11
5/12/25,/blog/best-headphones-2024,laptop charger,135,1274,0.106,24.9
7/7/25,/category/electronics,phone case protection,220,3683,0.0597,22.6
5/31/25,/category/accessories,electronics online,96,1913,0.0502,32.6
7/1/25,/product/smartphone-case,usb c cable,25,324,0.0772,5.6
5/26/25,/product/laptop-charger,tablet stand,93,814,0.1143,6.1
6/5/25,/category/computing,phone case protection,93,1629,0.0571,16.5
5/10/25,/blog/wireless-vs-wired,wireless charging pad,98,2401,0.0408,25.8
6/18/25,/product/external-battery,gaming mouse,25,433,0.0577,21.5
7/5/25,/product/bluetooth-speaker,wireless vs wired headphones,9,1999,0.0045,13.7
5/11/25,/category/audio,gaming mouse review,354,4640,0.0763,19.8
7/13/25,/blog/wireless-vs-wired,mobile accessories,135,2018,0.0669,13.4
6/28/25,/product/wireless-headphones,tech gadgets,42,501,0.0838,3.7
5/15/25,/blog/mobile-accessories-trends,external battery,68,888,0.0766,26.1
6/19/25,/blog/mobile-accessories-trends,cheap bluetooth speaker,24,663,0.0362,16.6
6/25/25,/category/accessories,gaming mouse review,66,840,0.0786,18.2
5/14/25,/category/computing,laptop charger,96,2527,0.038,31.2
4/21/25,/blog/best-headphones-2024,phone holder,32,1627,0.0197,22.1
5/2/25,/product/usb-cable,wireless keyboard,193,1710,0.1129,15.9
5/31/25,/,phone case protection,57,1395,0.0409,16.6
5/4/25,/product/wireless-keyboard,wireless keyboard,20,1699,0.0118,15.5
6/24/25,/product/phone-holder,phone case protection,48,1153,0.0416,10.1
7/16/25,/product/external-battery,external battery,73,1222,0.0597,24
6/21/25,/contact,laptop charger,16,377,0.0424,46.8
5/22/25,/about-us,gaming mouse,10,371,0.027,15.8
5/28/25,/product/usb-cable,tech gadgets,206,1777,0.1159,13.8
6/29/25,/about-us,phone holder,56,1385,0.0404,25
4/26/25,/about-us,tech gadgets,9,290,0.031,30.6
5/22/25,/,wireless vs wired headphones,34,1031,0.033,23.1
4/17/25,/product/smartphone-case,audio equipment,96,988,0.0972,21.7
6/24/25,/category/audio,wireless keyboard,128,4019,0.0318,19.8
5/28/25,/product/external-battery,best headphones 2024,152,1170,0.1299,5.9
6/18/25,/category/electronics,usb c cable,22,896,0.0246,8
6/14/25,/product/wireless-headphones,laptop charger,85,1953,0.0435,12.7
4/17/25,/category/computing,wireless keyboard,103,1580,0.0652,14.1
5/22/25,/product/smartphone-case,wireless charging pad,37,788,0.047,4.8
7/11/25,/about-us,tablet stand,9,206,0.0437,35
7/15/25,/product/usb-cable,mobile accessories,28,1392,0.0201,18.5
4/17/25,/product/wireless-keyboard,buy headphones,9,209,0.0431,16.1
6/22/25,/contact,electronics online,3,119,0.0252,37.8
5/2/25,/category/computing,computer accessories,81,1582,0.0512,7.1
6/5/25,/product/smartphone-case,audio equipment,31,1700,0.0182,5.3
6/3/25,/product/external-battery,gaming mouse,104,833,0.1248,20.9
5/4/25,/about-us,usb c cable,5,392,0.0128,31.2
4/18/25,/support/shipping-policy,wireless charging pad,17,436,0.039,24
5/14/25,/about-us,audio equipment,16,410,0.039,34.6
6/12/25,/product/wireless-keyboard,smartphone case,56,1886,0.0297,6.1
5/2/25,/support/warranty-info,audio equipment,25,886,0.0282,48.5
5/27/25,/product/gaming-mouse,usb cable,87,617,0.141,4.9
6/26/25,/support/shipping-policy,phone case protection,39,1344,0.029,41.2
7/14/25,/product/wireless-headphones,usb c cable,159,1843,0.0863,7.5
7/3/25,/blog/gaming-setup-guide,wireless keyboard,85,1804,0.0471,28.7
5/17/25,/blog/wireless-vs-wired,gaming setup,40,661,0.0605,24
7/2/25,/product/smartphone-case,cheap bluetooth speaker,11,1870,0.0059,24.7
5/27/25,/product/gaming-mouse,gaming setup,220,1812,0.1214,11
7/13/25,/product/tablet-stand,tech gadgets,23,1014,0.0227,3.4
4/25/25,/product/wireless-headphones,phone holder,10,491,0.0204,23.3
6/6/25,/blog/gaming-setup-guide,external battery,266,2774,0.0959,32.5
6/10/25,/,gaming setup,13,268,0.0485,31.5
7/4/25,/product/gaming-mouse,phone holder,14,221,0.0633,4.7
5/13/25,/product/gaming-mouse,gaming mouse review,55,719,0.0765,15.9
7/9/25,/contact,wireless charging pad,7,235,0.0298,37.9
5/17/25,/product/bluetooth-speaker,usb cable,18,226,0.0796,5.6
7/4/25,/support/shipping-policy,bluetooth speaker,14,733,0.0191,14.8
7/16/25,/product/gaming-mouse,computer accessories,6,73,0.0822,13.9
5/31/25,/blog/gaming-setup-guide,cheap bluetooth speaker,52,1261,0.0412,19.9
5/21/25,/product/laptop-charger,tech gadgets,20,1892,0.0106,10.4
6/10/25,/product/phone-holder,cheap bluetooth speaker,13,180,0.0722,18.7
6/29/25,/about-us,smartphone case,61,1116,0.0547,30.4
4/24/25,/blog/wireless-vs-wired,laptop accessories,57,883,0.0646,13
4/30/25,/support/warranty-info,usb c cable,10,336,0.0298,39.6
4/17/25,/product/bluetooth-speaker,wireless headphones,10,550,0.0182,13.4
6/5/25,/product/gaming-mouse,tablet stand,23,1957,0.0118,15.2
7/9/25,/category/computing,usb cable,83,3136,0.0265,17.5
5/27/25,/product/phone-holder,smartphone case,100,1220,0.082,5.6
7/12/25,/product/bluetooth-speaker,tablet stand,71,507,0.14,24.6
6/7/25,/product/smartphone-case,electronics online,149,1823,0.0817,20
5/26/25,/category/electronics,smartphone case,24,4241,0.0057,16.1
5/24/25,/support/warranty-info,external battery,34,1375,0.0247,28.6
7/1/25,/blog/wireless-vs-wired,tech gadgets,103,1000,0.103,36.8
5/18/25,/product/gaming-mouse,wireless headphones,214,1959,0.1092,3.5
6/25/25,/category/accessories,wireless charging pad,30,578,0.0519,5
7/10/25,/category/audio,audio equipment,46,3019,0.0152,11.2
5/17/25,/category/computing,buy headphones,29,990,0.0293,26.3
4/28/25,/product/bluetooth-speaker,usb cable,271,1887,0.1436,12.1
6/3/25,/blog/best-headphones-2024,audio equipment,47,547,0.0859,11.1
5/4/25,/about-us,gaming setup,12,253,0.0474,32.7
6/11/25,/contact,gaming mouse,21,584,0.036,20.4
5/27/25,/category/audio,computer accessories,101,3172,0.0318,18.6
5/16/25,/product/smartphone-case,wireless keyboard,42,328,0.128,5.4
4/30/25,/product/tablet-stand,electronics online,85,1004,0.0847,11.9
6/24/25,/category/accessories,tech gadgets,135,2200,0.0614,14.2
5/20/25,/product/laptop-charger,smartphone case,48,372,0.129,9.7
7/16/25,/,phone case protection,6,182,0.033,43.4
5/28/25,/product/gaming-mouse,smartphone case,68,1506,0.0452,24.3
6/6/25,/blog/gaming-setup-guide,bluetooth speaker,163,2973,0.0548,16.3
5/9/25,/product/wireless-headphones,gaming setup,236,1800,0.1311,15.2
6/26/25,/product/usb-cable,laptop charger,31,996,0.0311,20.7
5/4/25,/product/laptop-charger,wireless headphones,12,176,0.0682,5.9
6/7/25,/category/accessories,usb c cable,94,1188,0.0791,22.6
4/26/25,/product/wireless-headphones,smartphone case,61,454,0.1344,20.8
4/28/25,/category/electronics,laptop charger,49,849,0.0577,6.5
6/29/25,/category/computing,audio equipment,274,3735,0.0734,5.9
7/13/25,/category/computing,tablet stand,74,3399,0.0218,32.2
5/22/25,/product/phone-holder,electronics online,81,1859,0.0436,3.8
7/5/25,/support/shipping-policy,usb cable,40,1425,0.0281,30
6/26/25,/blog/wireless-vs-wired,bluetooth speaker,27,559,0.0483,20.3
6/9/25,/product/wireless-keyboard,wireless charging pad,274,1861,0.1472,8.5
6/25/25,/product/wireless-headphones,gaming setup,187,1651,0.1133,10.9
6/25/25,/blog/wireless-vs-wired,wireless vs wired headphones,267,2516,0.1061,18.3
5/21/25,/product/tablet-stand,wireless headphones,81,703,0.1152,7.8
5/22/25,/product/bluetooth-speaker,buy headphones,96,1134,0.0847,19.9
5/16/25,/product/tablet-stand,laptop charger,35,557,0.0628,8.9
4/24/25,/product/usb-cable,laptop accessories,203,1783,0.1139,10.8
5/9/25,/product/tablet-stand,usb cable,86,1263,0.0681,20.7
7/15/25,/category/accessories,laptop accessories,42,731,0.0575,33.4
6/28/25,/product/gaming-mouse,laptop accessories,101,1992,0.0507,21.4
6/19/25,/blog/mobile-accessories-trends,external battery,72,919,0.0783,9.2
4/24/25,/product/usb-cable,phone case protection,7,498,0.0141,14.6
4/17/25,/category/electronics,phone case protection,53,2150,0.0247,15.2
5/9/25,/category/electronics,bluetooth speaker,29,679,0.0427,22.6
5/5/25,/product/laptop-charger,cheap bluetooth speaker,191,1812,0.1054,24.1
6/3/25,/,usb c cable,40,910,0.044,14
5/25/25,/category/electronics,gaming mouse,113,1790,0.0631,33.5
7/7/25,/blog/wireless-vs-wired,wireless charging pad,54,1499,0.036,30.6
6/27/25,/,phone case protection,17,830,0.0205,36.6
5/9/25,/category/audio,external battery,52,2912,0.0179,10.3
4/17/25,/,laptop accessories,52,901,0.0577,48.6
4/21/25,/product/tablet-stand,phone case protection,83,701,0.1184,7.9
6/28/25,/product/laptop-charger,buy headphones,26,338,0.0769,19.4
5/17/25,/category/accessories,best headphones 2024,42,1875,0.0224,29.6
7/11/25,/about-us,audio equipment,31,787,0.0394,10.5
5/13/25,/product/usb-cable,computer accessories,16,188,0.0851,8.6
4/30/25,/product/wireless-headphones,bluetooth speaker,61,840,0.0726,19.1
5/8/25,/category/computing,buy headphones,199,3602,0.0552,21.4
4/29/25,/blog/wireless-vs-wired,laptop accessories,125,2866,0.0436,13.2
4/26/25,/product/bluetooth-speaker,external battery,10,91,0.1099,8.7
4/30/25,/product/smartphone-case,best headphones 2024,29,398,0.0729,6.5
4/26/25,/blog/mobile-accessories-trends,smartphone case,162,1584,0.1023,39.5
6/17/25,/,wireless headphones,44,983,0.0448,16.6
6/11/25,/product/tablet-stand,bluetooth speaker,26,257,0.1012,7.5
